key_id,council,adress,full_adress,name,description,preservation_date,remark,lat_raw,lon_raw,lat_tidy,lon_tidy,lat_tidy_num,lon_tidy_num
2937,Roskilde Kommune,Søllerødvej 23-25,Roskilde KommuneSøllerødvej 23-25, Mothsgård, Det trelængede anlæg (1700-tallet),1970,,556382005,121157851,55.6382005,12.1157851,55.6382005,12.1157851
2938,Roskilde Kommune,Søllerødvej 30-32,Roskilde KommuneSøllerødvej 30-32, Carlsminde, Hovedbygningen og sidelængen (ca 1750),1918, *,558125185,124948053,55.8125185,12.4948053,55.8125185,12.4948053
2939,Roskilde Kommune,Søllerødvej 31,Roskilde KommuneSøllerødvej 31, Søllerød Præstegård, Den trelængede præstegård samt staldbygningen i nord (ca 1794),1970,*,558140527,124936246,55.8140527,12.4936246,55.8140527,12.4936246
2940,Roskilde Kommune,Søllerødvej 35,Roskilde KommuneSøllerødvej 35, Søllerød Kro, Bygningerne mod gadekæret og den med disse sammenbyggedevinkelbygninger mod nord,1964,*,558136675,124952212,55.8136675,12.4952212,55.8136675,12.4952212
2941,Roskilde Kommune,Søllerødvej 36-38,Roskilde KommuneSøllerødvej 36-38, Fogedgården, Bindingsværkslængen i syd (1838-49) og den grundmurede længe inord (ca 1850),1970,*,558132532,124958149,55.8132532,12.4958149,55.8132532,12.4958149
2942,Roskilde Kommune,Søllerødvej 40,Roskilde KommuneSøllerødvej 40, Olufshøj," Det vinkelbyggede, grundmurede hus samt porten med murpiller ud modSøllerødvej (sidste halvdel af 1700-tallet)",1970,*,558132379,124962857,55.8132379,12.4962857,55.8132379,12.4962857
2943,Roskilde Kommune,Vedbæk Stationsvej 20 A,Roskilde KommuneVedbæk Stationsvej 20 A, Vedbæk Station," Hovedbygningen, trappehuset og perrontunnelen (1897 afHeinrich Wenck)",1992,*,556526445,121940525,55.6526445,12.1940525,55.6526445,12.1940525
2944,Roskilde Kommune,Vedbæk Strandvej 335,Roskilde KommuneVedbæk Strandvej 335, Egebakken," Hovedbygningen (1841, veranda 1860), stalden og udhuset (1841)",1977,*,557635009,125968120,55.7635009,12.596812,55.7635009,12.596812
2945,Roskilde Kommune,Vedbæk Strandvej 341,Roskilde KommuneVedbæk Strandvej 341, Enrum, Hovedbygningen med sidefløje og herskabsstalden (1862-64 af J.D.Herholdt) samt Kong Karls Kilde (1786),1984,*,557639646,125967804,55.7639646,12.5967804,55.7639646,12.5967804
2946,Roskilde Kommune,Vedbæk Strandvej 387,Roskilde KommuneVedbæk Strandvej 387, Strandbo," Beboelseshuset (de fem nordlige fag ca 1835, de fire sydlige fag ca1860) og udhuset (ca 1880)",1985,*,557681038,125947465,55.7681038,12.5947465,55.7681038,12.5947465
2947,Roskilde Kommune,Øverødvej 2,Roskilde KommuneØverødvej 2, Søllerød Rådhus, Rådhusbygningen med park og umiddelbare omgivelser (1942 af ArneJacobsen og Flemming Lassen) samt annexbygningen mod øst (1967 samme arkitekter),1992,,558106537,124741078,55.8106537,12.4741078,55.8106537,12.4741078
2948,Rødovre Kommune,Korsdalsvej 103,Rødovre KommuneKorsdalsvej 103, Irmas Kafferisteri, Kafferisteribygningen (1968 af Bent Mackeprang og Thorkel Klerk),2014,,556765339,124347985,55.6765339,12.4347985,55.6765339,12.4347985
2949,Rødovre Kommune,Nørrekær 22,Rødovre KommuneNørrekær 22, Vestbad (østlige del)," Friluftsanlægget Vestbad bestående af to udendørs svømmebassiner med omgivende flisebelægninger og alle tilhørende konstruktioner, vandlegeplads, den tidligere kioskbygning samt den østlige del af parken (1957-58 af Arkitektkontoret i Rødovre Kommune vedstadsarkitekt Børge T. Lorentzen og landskabsarkitekt Cth Sørensen)",2017,,556690596,124476048,55.6690596,12.4476048,55.6690596,12.4476048
2950,Rødovre Kommune,Rødovre Parkvej 140,Rødovre KommuneRødovre Parkvej 140, Rødovre Bibliotek, Rødovre Bibliotek (1967-1970 af arkitekt Arne Jacobsen) mednære omgivelser,2010,,556812178,124571915,55.6812178,12.4571915,55.6812178,12.4571915
2951,Rødovre Kommune,Rødovre Parkvej 150,Rødovre KommuneRødovre Parkvej 150, Rødovre Rådhus, Kontorbygningen og den dermed forbundne mødesalsbygning (1955 af Arne Jacobsen) samt rådhusets nære omgivelser (udformet i samarbejde med Eigil Kiær),1994,,556809480,124560200,55.6809480,12.45602,55.680948,12.45602
2952,Samsø Kommune,Besser Hovedgade 1,Samsø KommuneBesser Hovedgade 1, Besser Præstegård, Stuehuset (1753) og den i forlængelse hermed liggendeportfløj (før 1753) samt de to udhuslænger og den brolagte gårdsplads,1950, Udvidet 1982*,558617846,106364152,55.8617846,10.6364152,55.8617846,10.6364152
2953,Samsø Kommune,Besser Hovedgade 4,Samsø KommuneBesser Hovedgade 4, Dyrlægegården, Det vinkelbyggede bindingsværksanlæg bestående af stuehus ogudhus (1810),1987,,558617979,106382798,55.8617979,10.6382798,55.8617979,10.6382798
2954,Samsø Kommune,Besser Hovedgade 47,Samsø KommuneBesser Hovedgade 47, Besser Hovedgade 47, Stuehuset,1964,,558645711,106453007,55.8645711,10.6453007,55.8645711,10.6453007
2955,Samsø Kommune,Brundbyvej 23 A,Samsø KommuneBrundbyvej 23 A," Brundby Stubmølle, tidl Kolhøj Stubmølle"," Stubmøllen (opført 1650 på Endelave,nuværende plads 1817)",1964,,558195183,106062412,55.8195183,10.6062412,55.8195183,10.6062412
2956,Samsø Kommune,Egevej 27,Samsø KommuneEgevej 27, Egevej 27, Stuehuset (1854),1984,*,558594726,105998479,55.8594726,10.5998479,55.8594726,10.5998479
2957,Samsø Kommune,Hjortgyde 2,Samsø KommuneHjortgyde 2, Hjortgyde 2," Den vinkelformede bygning (stuehuset 1846, vestlængen 1870'erne)",1964,*,559643521,105526061,55.9643521,10.5526061,55.9643521,10.5526061
2958,Samsø Kommune,Hæderlighedsgyden 15,Samsø KommuneHæderlighedsgyden 15, Hæderlighedsgyden 15," Det fjortenfags bindingsværkshus (1795, ombygget1832 og 1870)",1988,*,559661913,105542442,55.9661913,10.5542442,55.9661913,10.5542442
2959,Samsø Kommune,Kirkevej 10,Samsø KommuneKirkevej 10, Kirkevej 10, Bindingsværkslænge (slutn af 1700-tallet),1987,,558496940,105691810,55.8496940,10.569181,55.849694,10.569181
2960,Samsø Kommune,Klokkestræde 2,Samsø KommuneKlokkestræde 2, Klokkestræde 2, Forhuset (beg af 1800-tallet med anvendelse af ældrebindingsværkstømmer),1964,,559650707,105519311,55.9650707,10.5519311,55.9650707,10.5519311
2961,Samsø Kommune,Kaasenvejen 16,Samsø KommuneKaasenvejen 16, Kolby Mølle," Vindmøllen (1859, nuværende plads 1899)",1964,,558007760,105427019,55.8007760,10.5427019,55.800776,10.5427019
2962,Samsø Kommune,Lisegyden 3,Samsø KommuneLisegyden 3, Lisegyden 3," Det ellevefags beboelseshus af bindingsværk (før 1844, ombygget 1864 og ca1900)",1988,*,559646713,105524774,55.9646713,10.5524774,55.9646713,10.5524774
2963,Samsø Kommune,Lygten 3,Samsø KommuneLygten 3, Lygten 3," Den vinkelformede bygning (forhuset ca 1800, tilbygget ca 1940)",1965,*,559656274,105524920,55.9656274,10.552492,55.9656274,10.552492
2964,Samsø Kommune,M.B. Jensensvej 1,Samsø KommuneM.B. Jensensvej 1, Lille Jens' Hus," Forhuset (1830'rne, ombygget 1854)",1964,,558146665,105886294,55.8146665,10.5886294,55.8146665,10.5886294
2965,Samsø Kommune,Maren Findsgyde 8,Samsø KommuneMaren Findsgyde 8, Maren Findsgyde 8," Det ottefags bindingsværkshus (før 1795, ombygget senest1897)",1988,,559658479,105510869,55.9658479,10.5510869,55.9658479,10.5510869
2966,Samsø Kommune,Morten Madsensvej 20,Samsø KommuneMorten Madsensvej 20, Morten Madsensvej 20," Bindingsværkslængens otte vestligste fag (ca 1793,senere ændringer)",1987,,559648660,105553179,55.9648660,10.5553179,55.964866,10.5553179
2967,Samsø Kommune,Morten Madsensvej 22,Samsø KommuneMorten Madsensvej 22, Morten Madsensvej 22," Bindingsværkslængens 10 østligste fag (ca 1793,ateliervindue i østgavlen 1947)",1987,,559650377,105551916,55.9650377,10.5551916,55.9650377,10.5551916
2968,Samsø Kommune,Morten Madsensvej 26,Samsø KommuneMorten Madsensvej 26, Morten Madsensvej 26, Beboelsesbygningen og det tilbyggede udhus (slutn af1700-tallet),1987,,559649851,105543218,55.9649851,10.5543218,55.9649851,10.5543218
2969,Samsø Kommune,Maarup Hovedgade 15,Samsø KommuneMaarup Hovedgade 15, Maarup Hovedgade 15," Østlængen (1780), nord- og vestlængen",1973,*,559449488,105674438,55.9449488,10.5674438,55.9449488,10.5674438
2970,Samsø Kommune,Maarup Hovedgade 22,Samsø KommuneMaarup Hovedgade 22, Beyergården," Den firelængede, sammenbyggede gård bestående af stuehus,vestlænge, østlænge (ca 1794, østlængens østmur opmuret mellem 1886 og 1907) og nordlænge (1856) samt den brolagte gårdsplads",1991,*,559458781,105669872,55.9458781,10.5669872,55.9458781,10.5669872
2971,Samsø Kommune,Nordby Hovedgade 27,Samsø KommuneNordby Hovedgade 27, Majstangen, Stangen med det tremastede skib på toppen,1971,,559654329,105516363,55.9654329,10.5516363,55.9654329,10.5516363
2972,Samsø Kommune,Nordby Hovedgade 36 (tidl 32),Samsø KommuneNordby Hovedgade 36 (tidl 32), Klokketårnet, Klokketårnet med kampestenssætning (1857 af F.V.S.Jacobsen),1971,,559652144,105517724,55.9652144,10.5517724,55.9652144,10.5517724
2973,Samsø Kommune,Per Poulsensvej 8 A,Samsø KommunePer Poulsensvej 8 A, Per Poulsensvej 8 A, Forhuset med udskud (1700-tallet),1964,*,559645367,105528890,55.9645367,10.552889,55.9645367,10.552889
2974,Samsø Kommune,"Slagterivej 5, Strandgården","Samsø KommuneSlagterivej 5, Strandgården", Ballen Kalkværk, Kalkovnen med den enetages tilbygning (1832),1997,,558145150,106377696,55.8145150,10.6377696,55.814515,10.6377696
2975,Samsø Kommune,Storegade 49,Samsø KommuneStoregade 49, Pillemark, Forhuset,1964,*,558233270,105588336,55.8233270,10.5588336,55.823327,10.5588336
2976,Samsø Kommune,Tingvej 2 (tidl Langgade),Samsø KommuneTingvej 2 (tidl Langgade), Tranebjerg Kirkelade, Kirkeladebygningen (middelalder),1964,* ,558344364,105864396,55.8344364,10.5864396,55.8344364,10.5864396
2977,Samsø Kommune,Torup 18 A,Samsø KommuneTorup 18 A, Torup 18 A, Bindingsværkslængen (ca 1800),1987,*,558468790,106167446,55.8468790,10.6167446,55.846879,10.6167446
2978,Samsø Kommune,Ved Kæret 12,Samsø KommuneVed Kæret 12, Ved Kæret 12, Forhuset (1840),1964,,559654172,105526324,55.9654172,10.5526324,55.9654172,10.5526324
2979,Samsø Kommune,Ved Kæret 14,Samsø KommuneVed Kæret 14, Ved Kæret 14, Forhuset (ca 1834),1964,*,559653404,105522482,55.9653404,10.5522482,55.9653404,10.5522482
2980,Samsø Kommune,Ved Kæret 6,Samsø KommuneVed Kæret 6, Ved Kæret 6, Forhus (1849) med sidebygning,1964,,559654811,105531312,55.9654811,10.5531312,55.9654811,10.5531312
2981,Samsø Kommune,Ved Kæret 8,Samsø KommuneVed Kæret 8, Ved Kæret 8, Forhus (1860) med sidebygning,1964,,559654309,105529856,55.9654309,10.5529856,55.9654309,10.5529856
2982,Samsø Kommune,Vestergyde 3,Samsø KommuneVestergyde 3, Vestergyde 3," Den firelængede bondegård med stuehuset (ca 1880) og de tre længer (1700-tallet), brønden samt pigstensbelægningen på gårdspladsen og ved nordlængens nordside",1998,,559630495,105518902,55.9630495,10.5518902,55.9630495,10.5518902
2983,Samsø Kommune,Ørby Hovedgade 19,Samsø KommuneØrby Hovedgade 19, Ørbygård, Den trelængede bindingsværksgård (slutn af 1700-tallet),1984,*,557958233,105973875,55.7958233,10.5973875,55.7958233,10.5973875
2984,Silkeborg Kommune,Amaliegade 49,Silkeborg KommuneAmaliegade 49, Silkeborg Vandtårn, Vandtårnet (1902 af Anton Rosen),1986,,561652676,95496258,56.1652676,9.5496258,56.1652676,9.5496258
2985,Silkeborg Kommune,Aunsbjergvej 2 A,Silkeborg KommuneAunsbjergvej 2 A, Aunsbjerg, Hovedbygningens gamle fløj (ca 1500-50 og senere),1945,,563222824,94154552,56.3222824,9.4154552,56.3222824,9.4154552
2986,Silkeborg Kommune,Aunsbjergvej 6,Silkeborg KommuneAunsbjergvej 6, Liselund," Stuehuset i nord (1790), de to staldbygninger i øst (1915) og vest (1855) samtden trelængede bygning i syd (1830'rne)",1945,,563199714,93888750,56.3199714,9.388875,56.3199714,9.388875
2987,Silkeborg Kommune,Erik Glippingsvej 1,Silkeborg KommuneErik Glippingsvej 1, Fischers Hospital, Hospitalsbygningen og udhuset (1778),1946,*,562762820,96191021,56.2762820,9.6191021,56.276282,9.6191021
2988,Silkeborg Kommune,Hovedgårdsvej 7,Silkeborg KommuneHovedgårdsvej 7, Silkeborg Hovedgård, Hovedbygningen (1770) med sidebygning i øst samt portpiller,1945,,561690494,95531112,56.1690494,9.5531112,56.1690494,9.5531112
2989,Silkeborg Kommune,Marsvinslundvej 10 A,Silkeborg KommuneMarsvinslundvej 10 A, Marsvinslund," Hovedbygningen (1654, forlænget i 1700-tallet)",1918,*,563438792,93878364,56.3438792,9.3878364,56.3438792,9.3878364
2990,Silkeborg Kommune,Præstevangen 39,Silkeborg KommunePræstevangen 39, Grønbæk Præstegård, Stuehuset (1757) med nyere tilbygning i øst,1945,,562751230,96196780,56.2751230,9.619678,56.275123,9.619678
2991,Silkeborg Kommune, Remstrup Å ved Sejsvej,Silkeborg Kommune Remstrup Å ved Sejsvej,Jernbanebroer (2 stk) over Remstrup Å, Skanderborg-Silkeborg-broen (1907-08) og Langaa-Silkeborg-broen (1907-08) med brofæster i granit,2010,,561576323,95685074,56.1576323,9.5685074,56.1576323,9.5685074
2992,Silkeborg Kommune,Torvet 2 A,Silkeborg KommuneTorvet 2 A, Silkeborg Ting- og Arresthus, Ting- og arresthuset (1857 af Hans Chr Zeltner) med senere tilbygning(1923),1978,,561692560,95485785,56.1692560,9.5485785,56.169256,9.5485785
2993,Silkeborg Kommune,Vinderslevholmvej 56 A-B,Silkeborg KommuneVinderslevholmvej 56 A-B, Vinderslevholm," Hovedbygningen (antagelig 1558), de to staldbygninger ogden brolagte gårdsplads",1985,,562538816,94831748,56.2538816,9.4831748,56.2538816,9.4831748
2994,Skanderborg Kommune,Adelgade 13,Skanderborg KommuneAdelgade 13, Skanderborg Præstegård, Forhuset (1740 og senere),1919,,560334898,99320237,56.0334898,9.9320237,56.0334898,9.9320237
2995,Skanderborg Kommune,Adelgade 19,Skanderborg KommuneAdelgade 19, Amtsgården, Forhuset (1804 af Peder Quist),1919, *,560303905,99340078,56.0303905,9.9340078,56.0303905,9.9340078
2996,Skanderborg Kommune,Adelgade 38,Skanderborg KommuneAdelgade 38, Skanderborg Rådhus, Rådhuset med sidebygning (1860 af Hans Chr Zeltner),1978, *,560312567,99336339,56.0312567,9.9336339,56.0312567,9.9336339
2997,Skanderborg Kommune,Klostervej 3,Skanderborg KommuneKlostervej 3, Ry Station," Hovedbygningen (1871 af NP Holsøe, ombygget 1901 af Heinrich Wenck), det hermed sammenbyggede pakhus (1924 af K.T. Seest) og ahorntræet ved hovedbygningens nordgavl",1992,,561016425,98497007,56.1016425,9.8497007,56.1016425,9.8497007
2998,Skanderborg Kommune,Oddervej 80,Skanderborg KommuneOddervej 80, Dansepavillonen ved Vestermølle, Dansepavillonen ved Vestermølle,2004,,560285985,99576848,56.0285985,9.9576848,56.0285985,9.9576848
2999,Skanderborg Kommune,Præstegaardsvej 1-3,Skanderborg KommunePræstegaardsvej 1-3, Sjelle Præstegård," Stuehuset i nord (1853, ombygget 1949 og 1956) samtvestlængen",1980,*,561826978,99310444,56.1826978,9.9310444,56.1826978,9.9310444
3000,Skanderborg Kommune,Ringklostervej 18,Skanderborg KommuneRingklostervej 18, Ring Kloster, Agerumsladen (ca 1750-1800),1981,*,560129377,99652658,56.0129377,9.9652658,56.0129377,9.9652658
3001,Skanderborg Kommune,"Slotsholmen 4, Slotsbanken","Skanderborg KommuneSlotsholmen 4, Slotsbanken", Frederik VI's Minde, Monumentet (1842-45 af Bertel Thorvaldsen og GFHetsch),1971,,560270180,99331920,56.0270180,9.933192,56.027018,9.933192
3002,Skanderborg Kommune,Wedelslundvej 2,Skanderborg KommuneWedelslundvej 2, Wedelslund, Den trefløjede hovedbygning (ca 1720 og 1828),1945,,561749531,99164895,56.1749531,9.9164895,56.1749531,9.9164895
3003,Skive Kommune,Astrup Allé 1,Skive KommuneAstrup Allé 1, Astrup Hovedgård," Hovedbygningen (1773) og den dermed sammenbyggede toetages pavillonbygning mod øst (1786) samt, beliggende parallelt med hovedbygningen og symmetrisk på hver side af adgangsvejen til denne, de to småhuse hvert sammenbygget med hegnsmur og forbundet med enlille portbygning ud til vejen (ca 1800)",1918, Udvidet 1964*,566748663,90949010,56.6748663,9.094901,56.6748663,9.094901
3004,Skive Kommune,Borgen 6 A,Skive KommuneBorgen 6 A, Spøttrup," Den trefløjede hovedbygning med spærremur og porttårn samt de omgående voldeog grave (ca 1500, 1579 ff)",1918,*,566435344,89641687,56.6435344,8.9641687,56.6435344,8.9641687
3005,Skive Kommune,Eskjærvej 21,Skive KommuneEskjærvej 21, Eskjær, Den trelængede hovedbygning med omgivende grave (op  1761 påmiddelalderlige kældre),1918,*,566940270,91143889,56.6940270,9.1143889,56.694027,9.1143889
3006,Skive Kommune,Heden 19,Skive KommuneHeden 19, Ny Spøttrupgård," Stuehuset med tilhørende mure mod syd og øst, stald, lade (1870-1890)samt pigstensbelægningen foran stuehuset og granitstenen ved indkørslen",2011,,566435344,89641687,56.6435344,8.9641687,56.6435344,8.9641687
3007,Skive Kommune,Hejlskovvej 15,Skive KommuneHejlskovvej 15, Ørslev Kloster," Den trefløjede hovedbygning samt murene ved kirkens apsis (ca 1500,ombygget i 1700-tallet) og portnerboligen (beg af 1800-tallet)",1918, Udvidet 1985*,565975083,92173214,56.5975083,9.2173214,56.5975083,9.2173214
3008,Skive Kommune,Jenlevej 6,Skive KommuneJenlevej 6, Jenle," Hovedbygningen med sidefløj, stald og lade (1906-1907 af Povl Baumann), den græsbevoksede gårdsplads, haveanlægget (1906 af havearkitekt GN Brandt), det i haveanlægget stående mindesmærke over Jeppe Aakjær (1907 af billedhugger Niels Hansen Jacobsen) og lysthuset medildsted",1982, Udvidet 1988 og 1992,566652088,90872371,56.6652088,9.0872371,56.6652088,9.0872371
3009,Skive Kommune,Jungetgårdvej 26,Skive KommuneJungetgårdvej 26, Jungetgård, Den vinkelformede hovedbygning med spærremur mod sydøst (ca 1548)og de omgivende voldgrave,1918, Udvidet 1964,567656900,91076295,56.7656900,9.1076295,56.76569,9.1076295
3010,Skive Kommune,Krabbesholm Allé 15,Skive KommuneKrabbesholm Allé 15, Krabbesholm, Hovedbygningen (ca 1560 af Villestrupmesteren) med de to sidefløje(1700-tallet) samt bindingsværkslængen nordvest for hovedbygningen (mellem 1755 og 1773),1918, Udvidet 1985*,565729112,90511559,56.5729112,9.0511559,56.5729112,9.0511559
3011,Skive Kommune,Kåsvej 44,Skive KommuneKåsvej 44, Kås, Hovedbygningen (1635),1918,,566078470,86991289,56.6078470,8.6991289,56.607847,8.6991289
3012,Skive Kommune,Langesgaardvej 3,Skive KommuneLangesgaardvej 3, Langesgaard," Det fritliggende stuehus (1870 af Julius Tholle), de tre sammenbyggedeavlslænger (1908-1933) omkring gårdspladsen samt porten mellem stuehuset og sydlængen",2005,,566941215,90931630,56.6941215,9.093163,56.6941215,9.093163
3013,Skive Kommune,Sdr. Boulevard 1,Skive KommuneSdr. Boulevard 1, Gammel Skivehus, Kampestenskælderen under østfløjen (middelalder),2017,*,566435344,89641687,56.6435344,8.9641687,56.6435344,8.9641687
3014,Skive Kommune,Strandetvej 49,Skive KommuneStrandetvej 49, Strandet, Hovedbygningen (ældre enetages bygning ombygget i 1798),1918,,565734794,92371964,56.5734794,9.2371964,56.5734794,9.2371964
3015,Skive Kommune,Stårupgårdvej 10,Skive KommuneStårupgårdvej 10, Stårupgård, Hovedbygningen (ca 1550),1918,*,565863655,91118412,56.5863655,9.1118412,56.5863655,9.1118412
3016,Skive Kommune,Søndre Boulevard 1,Skive KommuneSøndre Boulevard 1, Gammel Skivehus, Forhuset (1866) med sidelænge (1719),1918, Oph 1999,565646669,90310279,56.5646669,9.0310279,56.5646669,9.0310279
3017,Skive Kommune,Østergårdsvej 1,Skive KommuneØstergårdsvej 1, Salling Østergård," Den firefløjede hovedbygning (vestfløj 1516, sydfløj ca 1530-40, øst-og nordfløje ca 1550)",1918,,567635059,89887122,56.7635059,8.9887122,56.7635059,8.9887122
3018,Slagelse Kommune,Algade 11,Slagelse KommuneAlgade 11," Den gamle Købmandsgård, Skælskør"," Forhuset mod Algade (før 1761, ombygget 1854) og de dermed sammenbyggede og i forlængelse af hinanden opførte tre sidebygninger (1853-54) samttværbygningen (ca 1775) med tilbygning (ca 1890) og brolægningen i det forreste gårdsrum",1981,*,552536759,112927384,55.2536759,11.2927384,55.2536759,11.2927384
3019,Slagelse Kommune,Algade 18,Slagelse KommuneAlgade 18," Algade 18, Korsør", Forhuset (ca 1860),1982,*,553281552,111398605,55.3281552,11.1398605,55.3281552,11.1398605
3020,Slagelse Kommune,Algade 2,Slagelse KommuneAlgade 2," Peder Reedtz' Gård, Skælskør"," Forhuset (ca 1600 og senere) og de to sammenbyggede sidehuse mod Strandgade (ndr. hus mellem 1854 og 1867, sdr. hus 1851) samt den brolagtegårdsplads.",1918, Udvidet 1986*,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3021,Slagelse Kommune,Algade 22,Slagelse KommuneAlgade 22," Algade 22, Korsør", Forhus med dertil stødende bindingsværkssidehus (første halvdel af 1700-tallet),1949,*,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3022,Slagelse Kommune,Algade 25 A,Slagelse KommuneAlgade 25 A, Kongegården, Forhuset (1761),1918,*,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3023,Slagelse Kommune,Algade 27,Slagelse KommuneAlgade 27," Algade 27, Korsør", Forhuset (beg af 1800-tallet),1948,*,552539100,112948369,55.2539100,11.2948369,55.25391,11.2948369
3024,Slagelse Kommune,Algade 31,Slagelse KommuneAlgade 31," Stapels Gård, Korsør", Forhuset og det dermed sammenbyggede sidehus (1667),1918,Udvidet 1977*,553285930,111386365,55.3285930,11.1386365,55.328593,11.1386365
3025,Slagelse Kommune,Bjergbygade 11,Slagelse KommuneBjergbygade 11, Acciseboden i Slagelse," Bindingsværksbygningen (1783, formentlig af J.F.Bonier)",1918,,554000250,113528437,55.4000250,11.3528437,55.400025,11.3528437
3026,Slagelse Kommune,Borrebyvej 45-49,Slagelse KommuneBorrebyvej 45-49, Borreby," Dobbeltvoldstedet med grave og broer, hovedbygningens nordfløj (1598), østfløj (1639), sydfløj (1642) og vestfløj med portgennemkørsel (1649, ombygget 1781 og 1850) og den vest derfor liggende vognportbygning og tinghuset samt laden langs nordre grav og samtlige bygningerlangs søndre grav",1918, Udvidet 1954*,552325390,112976770,55.2325390,11.297677,55.232539,11.297677
3027,Slagelse Kommune,Bredegade 7 A-D,Slagelse KommuneBredegade 7 A-D, Slagelse Hospital," Hospitalets middelalderlige del (ca 1500) og det firefløjede anlæg med tilbygning mod sydvest (nordfløj mod Bredgade 1769, forhøjet 1877 af J.D. Herholdt, østfløj 1870 afChristian Hansen, sydfløj 1848 af Jørgen Hansen Koch)",1924," Udvidet 1969, 1977*",554017478,113522655,55.4017478,11.3522655,55.4017478,11.3522655
3028,Slagelse Kommune,Esholtevej 102 A,Slagelse KommuneEsholtevej 102 A, Kirkerup Kirkelade, Kirkeladebygningen (1450-1500),1964,,561381898,101986585,56.1381898,10.1986585,56.1381898,10.1986585
3029,Slagelse Kommune,Espevej 56,Slagelse KommuneEspevej 56, Espe," Hovedbygningen (formentlig 1700-tallet, forhøjet og ombygget 1848) samt alle andremod den store gårdsplads liggende bygninger (1822)",1949,*,552919060,112441660,55.2919060,11.244166,55.291906,11.244166
3030,Slagelse Kommune,Falkensteenvej 20,Slagelse KommuneFalkensteenvej 20, Falkensteen, Hovedbygningen (1775) og laden med det hvælvede stråtag(1862),1950, Udvidet 1964*,554036920,113552570,55.4036920,11.355257,55.403692,11.355257
3031,Slagelse Kommune,Fladholtevej 6,Slagelse KommuneFladholtevej 6, Skovsgaard Mølle, Vindmøllen (ca 1820),1964,,553429517,114841650,55.3429517,11.484165,55.3429517,11.484165
3032,Slagelse Kommune,Gammelgade 4,Slagelse KommuneGammelgade 4," Den gamle Latinskole, Skælskør"," Forhuset (ca 1525, opr. kirkelade)",1918,,552536058,112862169,55.2536058,11.2862169,55.2536058,11.2862169
3033,Slagelse Kommune,Gammeltorv 13,Slagelse KommuneGammeltorv 13, Skælskør tidl Rådhus," Skælskør tidl råd-, ting- og arresthus med det tilhørende udhus,de tre indre gårde og de omsluttende mure (1896 af F.C.C.Hansen)",2001,,552542652,112874668,55.2542652,11.2874668,55.2542652,11.2874668
3034,Slagelse Kommune,Gl. Banegårdsplads 8-10 (tidl Banegårdspladsen 8-10),Slagelse KommuneGl. Banegårdsplads 8-10 (tidl Banegårdspladsen 8-10), Korsør Station, Hovedbygningen ogkioskbygningen (1906 af Heinrich Wenck),1992,*,553365032,111375919,55.3365032,11.1375919,55.3365032,11.1375919
3035,Slagelse Kommune,Gyldenholmvej 8,Slagelse KommuneGyldenholmvej 8, Gyldenholm, Hovedbygningen (1863-64 af J.D.Herholdt),1978,,553404641,114627411,55.3404641,11.4627411,55.3404641,11.4627411
3036,Slagelse Kommune, Havnevej 1-3,Slagelse Kommune Havnevej 1-3,"Husene ved broen, Skælskør", De to bindingsværkshuse (ca 1820),1978,*,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3037,Slagelse Kommune,Havnevej 5,Slagelse KommuneHavnevej 5," Havnevej 5, Skælskør"," Det toetages, grundmurede hus (1849, tidl sidehus til Algade 3B)",1988, *,552540050,112921209,55.2540050,11.2921209,55.254005,11.2921209
3038,Slagelse Kommune,Holsteinborgvej 130,Slagelse KommuneHolsteinborgvej 130, Holsteinborg," Den firefløjede hovedbygning (nordfløjen 1598, de øvrige fløje 1639- 49) og i avlsgården: portlængen mod nord med bro og flankemure (1647, genopført efter brand 1980) og den med portlængen sammenbyggede lade (1651), vestlængen (ca 1650, ombygget 1890, genopført efter brand 1980) samt sydlængens to bygninger (1647, senere forlænget mod øst), endvidere de bevarede deleaf voldgraven nord og sydvest for gården",1918, Udv 1952*,552206053,114709586,55.2206053,11.4709586,55.2206053,11.4709586
3039,Slagelse Kommune,Kanehøj-Møllevej 53,Slagelse KommuneKanehøj-Møllevej 53, Kanehøj Mølle, Vindmølle og maskinhus (1881),2016,,552696683,113256997,55.2696683,11.3256997,55.2696683,11.3256997
3040,Slagelse Kommune,Lygtebakken 19,Slagelse KommuneLygtebakken 19, Halsskov Kulfyr," Det ottekantede fundament med fire trapper, sokkel og jernkurv (1801af Joseph Guione)",1959,,553376590,111249190,55.3376590,11.124919,55.337659,11.124919
3041,Slagelse Kommune,Marsk Stigsvej 150 A og 150,Slagelse KommuneMarsk Stigsvej 150 A og 150, Tårnholm, Hovedbygningen og de foran denne liggende tobindingsværkslænger (1798),1949,,553432102,112141896,55.3432102,11.2141896,55.3432102,11.2141896
3042,Slagelse Kommune,Nytorv 3,Slagelse KommuneNytorv 3," Nytorv 3, Skælskør", Længen mod Nytorv (1819),1979,*,554036920,113552570,55.4036920,11.355257,55.403692,11.355257
